"","Source","BGC","SS_NoSpace","Edatopic"
"9931","USA_2024","ICHxw_ID","ICHxw_ID/102","B1"
"9932","USA_2024","ICHxw_ID","ICHxw_ID/102","A1"
"9933","USA_2024","ICHxw_ID","ICHxw_ID/103","D2"
"9934","USA_2024","ICHxw_ID","ICHxw_ID/103","C2"
"9935","USA_2024","ICHxw_ID","ICHxw_ID/103","B2"
"9936","USA_2024","ICHxw_ID","ICHxw_ID/103","A2"
"9937","USA_2024","ICHxw_ID","ICHxw_ID/110","C5"
"9938","USA_2024","ICHxw_ID","ICHxw_ID/110","B5"
"9939","USA_2024","ICHxw_ID","ICHxw_ID/111","C6"
"9940","USA_2024","ICHxw_ID","ICHxw_ID/111","B6"
"9941","USA_2024","ICHxw_ID","ICHxw_ID/112","E5"
"9942","USA_2024","ICHxw_ID","ICHxw_ID/112","D5"
"9943","USA_2024","ICHxw_ID","ICHxw_ID/113","E6"
"9944","USA_2024","ICHxw_ID","ICHxw_ID/113","D6"
"9945","USA_2024","ICHxw_ID","ICHxw_ID/Ro","A0"
"9946","USA_2024","ICHxw_ID","ICHxw_ID/Ro","B0"
"9947","USA_2019","ICHxw_WA","ICHxw_WA/101","D4"
"9948","USA_2019","ICHxw_WA","ICHxw_WA/101","D3"
"9949","USA_2019","ICHxw_WA","ICHxw_WA/101","C4"
"9950","USA_2019","ICHxw_WA","ICHxw_WA/101","C3"
"9951","USA_2019","ICHxw_WA","ICHxw_WA/101","B4"
"9952","USA_2019","ICHxw_WA","ICHxw_WA/101","B3"
"9953","USA_2019","ICHxw_WA","ICHxw_WA/102","D1"
"9954","USA_2019","ICHxw_WA","ICHxw_WA/102","C1"
"9955","USA_2019","ICHxw_WA","ICHxw_WA/102","B1"
"9956","USA_2019","ICHxw_WA","ICHxw_WA/102","A1"
"9957","USA_2019","ICHxw_WA","ICHxw_WA/103","D2"
"9958","USA_2019","ICHxw_WA","ICHxw_WA/103","C2"
"9959","USA_2019","ICHxw_WA","ICHxw_WA/103","B2"
"9960","USA_2019","ICHxw_WA","ICHxw_WA/103","A2"
"9961","USA_2019","ICHxw_WA","ICHxw_WA/110","C5"
"9962","USA_2019","ICHxw_WA","ICHxw_WA/110","B5"
"9963","USA_2019","ICHxw_WA","ICHxw_WA/111","C6"
"9964","USA_2019","ICHxw_WA","ICHxw_WA/111","B6"
"9965","USA_2019","ICHxw_WA","ICHxw_WA/112","E5"
"9966","USA_2019","ICHxw_WA","ICHxw_WA/112","D5"
"9967","USA_2019","ICHxw_WA","ICHxw_WA/113","E6"
"9968","USA_2019","ICHxw_WA","ICHxw_WA/113","D6"
"9969","Add_2021","ICHxw_WA","ICHxw_WA/Ro","A0"
"9970","Add_2021","ICHxw_WA","ICHxw_WA/Ro","B0"
"9971","BECv10","ICHxwa","ICHxwa/101","D4"
"9972","BECv10","ICHxwa","ICHxwa/101","C4"
"9973","BECv10","ICHxwa","ICHxwa/101","B4"
"9974","BECv10","ICHxwa","ICHxwa/102","B1"
"9975","BECv10","ICHxwa","ICHxwa/102","A1"
"9976","BECv10","ICHxwa","ICHxwa/103","C2"
"9977","BECv10","ICHxwa","ICHxwa/103","B2"
"9978","BECv10","ICHxwa","ICHxwa/104","C3"
"9979","BECv10","ICHxwa","ICHxwa/104","C2"
"9980","BECv10","ICHxwa","ICHxwa/104","B3"
"9981","BECv10","ICHxwa","ICHxwa/110","D5"
"9982","BECv10","ICHxwa","ICHxwa/110","D4"
"9983","BECv10","ICHxwa","ICHxwa/110","C5"
"9984","BECv10","ICHxwa","ICHxwa/111","D6"
"9985","BECv10","ICHxwa","ICHxwa/111","D5"
"9986","BECv10","ICHxwa","ICHxwa/111","C6"
"9987","BECv10","ICHxwa","ICHxwa/111","C5"
"9988","BECv10","ICHxwa","ICHxwa/112","D7"
"9989","BECv10","ICHxwa","ICHxwa/112","D6"
"9990","BECv10","ICHxwa","ICHxwa/112","C7"
"9991","BECv10","ICHxwa","ICHxwa/112","C6"
"9992","BECv10","ICHxwa","ICHxwa/113","E7"
"9993","BECv10","ICHxwa","ICHxwa/113","E6"
"9994","BECv10","ICHxwa","ICHxwa/113","D7"
"9995","BECv10","ICHxwa","ICHxwa/113","D6"
"9996","BECv12","ICHxwa","ICHxwa/Fm01","E5"
"9997","BECv12","ICHxwa","ICHxwa/Fm01","E6"
"9998","Add_2021","ICHxwa","ICHxwa/Ro","A0"
"9999","Add_2021","ICHxwa","ICHxwa/Ro","B0"
"10000","BECv10","IDFdc","IDFdc/01","D4"
"10001","BECv10","IDFdc","IDFdc/01","D3"
"10002","BECv10","IDFdc","IDFdc/01","C4"
"10003","BECv10","IDFdc","IDFdc/01","C3"
"10004","BECv10","IDFdc","IDFdc/01","B4"
"10005","BECv10","IDFdc","IDFdc/01","B3"
"10006","BECv10","IDFdc","IDFdc/01","A4"
"10007","BECv10","IDFdc","IDFdc/01","A3"
"10008","BECv10","IDFdc","IDFdc/02","D2"
"10009","BECv10","IDFdc","IDFdc/02","D1"
"10010","BECv10","IDFdc","IDFdc/02","D0"
"10011","BECv10","IDFdc","IDFdc/02","C2"
"10012","BECv10","IDFdc","IDFdc/02","C1"
"10013","BECv10","IDFdc","IDFdc/02","C0"
"10014","BECv10","IDFdc","IDFdc/02","B2"
"10015","BECv10","IDFdc","IDFdc/02","B1"
"10016","BECv10","IDFdc","IDFdc/02","B0"
"10017","BECv10","IDFdc","IDFdc/02","A2"
"10018","BECv10","IDFdc","IDFdc/02","A1"
"10019","BECv10","IDFdc","IDFdc/02","A0"
"10020","BECv10","IDFdc","IDFdc/03","D4"
"10021","BECv10","IDFdc","IDFdc/03","D3"
"10022","BECv10","IDFdc","IDFdc/03","D2"
"10023","BECv10","IDFdc","IDFdc/03","C4"
"10024","BECv10","IDFdc","IDFdc/03","C3"
"10025","BECv10","IDFdc","IDFdc/03","C2"
"10026","BECv10","IDFdc","IDFdc/03","B3"
"10027","BECv10","IDFdc","IDFdc/03","B2"
"10028","BECv10","IDFdc","IDFdc/03","A3"
"10029","BECv10","IDFdc","IDFdc/03","A2"
"10030","BECv10","IDFdc","IDFdc/04","E5"
"10031","BECv10","IDFdc","IDFdc/04","E4"
"10032","BECv10","IDFdc","IDFdc/04","D5"
"10033","BECv10","IDFdc","IDFdc/04","D4"
"10034","BECv10","IDFdc","IDFdc/04","C5"
"10035","BECv10","IDFdc","IDFdc/04","C4"
"10036","BECv10","IDFdc","IDFdc/04","B5"
"10037","BECv10","IDFdc","IDFdc/04","B4"
"10038","BECv10","IDFdc","IDFdc/04","A5"
"10039","BECv10","IDFdc","IDFdc/04","A4"
"10040","BECv10","IDFdc","IDFdc/05","E6"
"10041","BECv10","IDFdc","IDFdc/05","E5"
"10042","BECv10","IDFdc","IDFdc/05","D6"
"10043","BECv10","IDFdc","IDFdc/05","D5"
"10044","BECv10","IDFdc","IDFdc/05","C6"
"10045","BECv10","IDFdc","IDFdc/05","C5"
"10046","BECv10","IDFdc","IDFdc/05","B5"
"10047","BECv10","IDFdc","IDFdc/06","E7"
"10048","BECv10","IDFdc","IDFdc/06","E6"
"10049","BECv10","IDFdc","IDFdc/06","D6"
"10050","BECv10","IDFdc","IDFdc/06","C6"
"10051","BECv10","IDFdc","IDFdc/06","C5"
"10052","BECv10","IDFdc","IDFdc/06","B6"
"10053","BECv10","IDFdc","IDFdc/06","B5"
"10054","BECv10","IDFdc","IDFdc/07","E7"
"10055","BECv10","IDFdc","IDFdc/07","D7"
"10056","BECv10","IDFdc","IDFdc/07","D6"
"10057","BECv10","IDFdc","IDFdc/07","C7"
"10058","BECv10","IDFdc","IDFdc/07","C6"
"10059","BECv10","IDFdc","IDFdc/07","B7"
"10060","BECv10","IDFdc","IDFdc/07","B6"
"10061","BECv10","IDFdc","IDFdc/08","E7"
"10062","BECv10","IDFdc","IDFdc/08","D7"
"10063","BECv10","IDFdc","IDFdc/08","C7"
"10064","BECv10","IDFdc","IDFdc/08","B7"
"10065","BECv10","IDFdc","IDFdc/Gg","D1"
"10066","BECv10","IDFdc","IDFdc/Gg","C1"
"10067","BECv12","IDFdh","IDFdh/101","D4"
"10068","BECv12","IDFdh","IDFdh/101","C4"
"10069","BECv12","IDFdh","IDFdh/101","B4"
"10070","BECv12","IDFdh","IDFdh/102","C1"
"10071","BECv12","IDFdh","IDFdh/102","B1"
"10072","BECv12","IDFdh","IDFdh/102","A1"
"10073","BECv12","IDFdh","IDFdh/103","D2"
"10074","BECv12","IDFdh","IDFdh/103","C2"
"10075","BECv12","IDFdh","IDFdh/103","B2"
"10076","BECv12","IDFdh","IDFdh/104","D3"
"10077","BECv12","IDFdh","IDFdh/104","C3"
"10078","BECv12","IDFdh","IDFdh/104","B3"
"10079","BECv12","IDFdh","IDFdh/110","D5"
"10080","BECv12","IDFdh","IDFdh/110","C5"
"10081","BECv12","IDFdh","IDFdh/111","D6"
"10082","BECv12","IDFdh","IDFdh/111","D5"
"10083","BECv12","IDFdh","IDFdh/111","C6"
"10084","BECv12","IDFdh","IDFdh/111","C5"
"10085","BECv12","IDFdh","IDFdh/Fm01","E6"
"10086","BECv12","IDFdh","IDFdh/Fm01","E5"
"10087","BECv12","IDFdh","IDFdh/Fm05","E6"
"10088","BECv12","IDFdh","IDFdh/Fm05","E5"
"10089","Add_2021","IDFdh","IDFdh/Ro","A0"
"10090","Add_2021","IDFdh","IDFdh/Ro","B0"
"10091","USA_2019","IDFdh_MT","IDFdh_MT/101","D4"
"10092","USA_2019","IDFdh_MT","IDFdh_MT/101","D3"
"10093","USA_2019","IDFdh_MT","IDFdh_MT/101","C4"
"10094","USA_2019","IDFdh_MT","IDFdh_MT/101","C3"
"10095","USA_2019","IDFdh_MT","IDFdh_MT/101","B4"
"10096","USA_2019","IDFdh_MT","IDFdh_MT/101","B3"
"10097","USA_2019","IDFdh_MT","IDFdh_MT/102","D1"
"10098","USA_2019","IDFdh_MT","IDFdh_MT/102","C1"
"10099","USA_2019","IDFdh_MT","IDFdh_MT/102","B1"
"10100","USA_2019","IDFdh_MT","IDFdh_MT/102","A1"
"10101","USA_2019","IDFdh_MT","IDFdh_MT/103","D2"
"10102","USA_2019","IDFdh_MT","IDFdh_MT/103","C2"
"10103","USA_2019","IDFdh_MT","IDFdh_MT/103","B2"
"10104","USA_2019","IDFdh_MT","IDFdh_MT/103","A2"
"10105","USA_2019","IDFdh_MT","IDFdh_MT/110","C5"
"10106","USA_2019","IDFdh_MT","IDFdh_MT/110","B5"
"10107","USA_2019","IDFdh_MT","IDFdh_MT/111","C6"
"10108","USA_2019","IDFdh_MT","IDFdh_MT/111","B6"
"10109","USA_2019","IDFdh_MT","IDFdh_MT/112","E5"
"10110","USA_2019","IDFdh_MT","IDFdh_MT/112","D5"
"10111","USA_2019","IDFdh_MT","IDFdh_MT/113","E6"
"10112","USA_2019","IDFdh_MT","IDFdh_MT/113","D6"
"10113","Add_2021","IDFdh_MT","IDFdh_MT/Ro","A0"
"10114","Add_2021","IDFdh_MT","IDFdh_MT/Ro","B0"
"10115","USA_2019","IDFdh_UT","IDFdh_UT/101","D4"
"10116","USA_2019","IDFdh_UT","IDFdh_UT/101","D3"
"10117","USA_2019","IDFdh_UT","IDFdh_UT/101","C4"
"10118","USA_2019","IDFdh_UT","IDFdh_UT/101","C3"
"10119","USA_2019","IDFdh_UT","IDFdh_UT/101","B4"
"10120","USA_2019","IDFdh_UT","IDFdh_UT/101","B3"
"10121","USA_2019","IDFdh_UT","IDFdh_UT/102","D2"
"10122","USA_2019","IDFdh_UT","IDFdh_UT/102","C2"
"10123","USA_2019","IDFdh_UT","IDFdh_UT/102","B2"
"10124","USA_2019","IDFdh_UT","IDFdh_UT/102","A2"
"10125","USA_2019","IDFdh_UT","IDFdh_UT/110","C5"
"10126","USA_2019","IDFdh_UT","IDFdh_UT/110","B5"
"10127","USA_2019","IDFdh_UT","IDFdh_UT/111","C6"
"10128","USA_2019","IDFdh_UT","IDFdh_UT/111","B6"
"10129","USA_2019","IDFdh_UT","IDFdh_UT/112","E5"
"10130","USA_2019","IDFdh_UT","IDFdh_UT/112","D5"
"10131","USA_2019","IDFdh_UT","IDFdh_UT/113","E6"
"10132","USA_2019","IDFdh_UT","IDFdh_UT/113","D6"
"10133","USA_2019","IDFdh_UT","IDFdh_UT/Gg","D1"
"10134","USA_2019","IDFdh_UT","IDFdh_UT/Gg","C1"
"10135","USA_2019","IDFdh_UT","IDFdh_UT/Gg","B1"
"10136","USA_2019","IDFdh_UT","IDFdh_UT/Gg","A1"
"10137","Add_2021","IDFdh_UT","IDFdh_UT/Ro","A0"
"10138","Add_2021","IDFdh_UT","IDFdh_UT/Ro","B0"
"10139","USA_2019","IDFdh_WA","IDFdh_WA/101","D4"
"10140","USA_2019","IDFdh_WA","IDFdh_WA/101","D3"
"10141","USA_2019","IDFdh_WA","IDFdh_WA/101","C4"
"10142","USA_2019","IDFdh_WA","IDFdh_WA/101","C3"
"10143","USA_2019","IDFdh_WA","IDFdh_WA/101","B4"
"10144","USA_2019","IDFdh_WA","IDFdh_WA/101","B3"
"10145","USA_2019","IDFdh_WA","IDFdh_WA/101","A4"
"10146","USA_2019","IDFdh_WA","IDFdh_WA/101","A3"
"10147","USA_2019","IDFdh_WA","IDFdh_WA/102","D1"
"10148","USA_2019","IDFdh_WA","IDFdh_WA/102","C1"
"10149","USA_2019","IDFdh_WA","IDFdh_WA/102","B1"
"10150","USA_2019","IDFdh_WA","IDFdh_WA/102","A1"
"10151","USA_2019","IDFdh_WA","IDFdh_WA/103","D2"
"10152","USA_2019","IDFdh_WA","IDFdh_WA/103","C2"
"10153","USA_2019","IDFdh_WA","IDFdh_WA/103","B2"
"10154","USA_2019","IDFdh_WA","IDFdh_WA/103","A2"
"10155","USA_2019","IDFdh_WA","IDFdh_WA/110","C5"
"10156","USA_2019","IDFdh_WA","IDFdh_WA/110","B5"
"10157","USA_2019","IDFdh_WA","IDFdh_WA/111","C6"
"10158","USA_2019","IDFdh_WA","IDFdh_WA/111","B6"
"10159","USA_2019","IDFdh_WA","IDFdh_WA/112","E5"
"10160","USA_2019","IDFdh_WA","IDFdh_WA/112","D5"
"10161","USA_2019","IDFdh_WA","IDFdh_WA/113","E6"
"10162","USA_2019","IDFdh_WA","IDFdh_WA/113","D6"
"10163","Add_2021","IDFdh_WA","IDFdh_WA/Ro","A0"
"10164","Add_2021","IDFdh_WA","IDFdh_WA/Ro","B0"
"10165","USA_2019","IDFdk_MT","IDFdk_MT/101","D4"
"10166","USA_2019","IDFdk_MT","IDFdk_MT/101","D3"
"10167","USA_2019","IDFdk_MT","IDFdk_MT/101","C4"
"10168","USA_2019","IDFdk_MT","IDFdk_MT/101","C3"
"10169","USA_2019","IDFdk_MT","IDFdk_MT/101","B4"
"10170","USA_2019","IDFdk_MT","IDFdk_MT/101","B3"
"10171","USA_2019","IDFdk_MT","IDFdk_MT/102","D1"
"10172","USA_2019","IDFdk_MT","IDFdk_MT/102","C1"
"10173","USA_2019","IDFdk_MT","IDFdk_MT/102","B1"
"10174","USA_2019","IDFdk_MT","IDFdk_MT/102","A1"
"10175","USA_2019","IDFdk_MT","IDFdk_MT/103","D2"
"10176","USA_2019","IDFdk_MT","IDFdk_MT/103","C2"
"10177","USA_2019","IDFdk_MT","IDFdk_MT/103","B2"
"10178","USA_2019","IDFdk_MT","IDFdk_MT/103","A2"
"10179","USA_2019","IDFdk_MT","IDFdk_MT/110","C5"
"10180","USA_2019","IDFdk_MT","IDFdk_MT/110","B5"
"10181","USA_2019","IDFdk_MT","IDFdk_MT/111","C6"
"10182","USA_2019","IDFdk_MT","IDFdk_MT/111","B6"
"10183","USA_2019","IDFdk_MT","IDFdk_MT/112","E5"
"10184","USA_2019","IDFdk_MT","IDFdk_MT/112","D5"
"10185","USA_2019","IDFdk_MT","IDFdk_MT/113","E6"
"10186","USA_2019","IDFdk_MT","IDFdk_MT/113","D6"
"10187","Add_2021","IDFdk_MT","IDFdk_MT/Ro","A0"
"10188","Add_2021","IDFdk_MT","IDFdk_MT/Ro","B0"
"10189","USA_2019","IDFdk_WA","IDFdk_WA/101","D4"
"10190","USA_2019","IDFdk_WA","IDFdk_WA/101","D3"
"10191","USA_2019","IDFdk_WA","IDFdk_WA/101","C4"
"10192","USA_2019","IDFdk_WA","IDFdk_WA/101","C3"
"10193","USA_2019","IDFdk_WA","IDFdk_WA/101","B4"
"10194","USA_2019","IDFdk_WA","IDFdk_WA/101","B3"
"10195","USA_2019","IDFdk_WA","IDFdk_WA/102","D1"
"10196","USA_2019","IDFdk_WA","IDFdk_WA/102","C1"
"10197","USA_2019","IDFdk_WA","IDFdk_WA/102","B1"
"10198","USA_2019","IDFdk_WA","IDFdk_WA/102","A1"
"10199","USA_2019","IDFdk_WA","IDFdk_WA/103","D2"
"10200","USA_2019","IDFdk_WA","IDFdk_WA/103","C2"
"10201","USA_2019","IDFdk_WA","IDFdk_WA/103","B2"
"10202","USA_2019","IDFdk_WA","IDFdk_WA/103","A2"
"10203","USA_2019","IDFdk_WA","IDFdk_WA/110","C5"
"10204","USA_2019","IDFdk_WA","IDFdk_WA/110","B5"
"10205","USA_2019","IDFdk_WA","IDFdk_WA/111","C6"
"10206","USA_2019","IDFdk_WA","IDFdk_WA/111","B6"
"10207","USA_2019","IDFdk_WA","IDFdk_WA/112","E5"
"10208","USA_2019","IDFdk_WA","IDFdk_WA/112","D5"
"10209","USA_2019","IDFdk_WA","IDFdk_WA/113","E6"
"10210","USA_2019","IDFdk_WA","IDFdk_WA/113","D6"
"10211","Add_2021","IDFdk_WA","IDFdk_WA/Ro","A0"
"10212","Add_2021","IDFdk_WA","IDFdk_WA/Ro","B0"
"10213","BECv12","IDFdk1","IDFdk1/101","D4"
"10214","BECv12","IDFdk1","IDFdk1/101","D3"
"10215","BECv12","IDFdk1","IDFdk1/101","C4"
"10216","BECv12","IDFdk1","IDFdk1/101","C3"
"10217","BECv12","IDFdk1","IDFdk1/101","B4"
"10218","BECv12","IDFdk1","IDFdk1/101","B3"
"10219","BECv12","IDFdk1","IDFdk1/102","C1"
"10220","BECv12","IDFdk1","IDFdk1/102","C0"
"10221","BECv12","IDFdk1","IDFdk1/102","B1"
"10222","BECv12","IDFdk1","IDFdk1/102","A1"
"10223","BECv12","IDFdk1","IDFdk1/103","D2"
"10224","BECv12","IDFdk1","IDFdk1/103","C2"
"10225","BECv12","IDFdk1","IDFdk1/103","B2"
"10226","BECv12","IDFdk1","IDFdk1/104","D3"
"10227","BECv12","IDFdk1","IDFdk1/104","D2"
"10228","BECv12","IDFdk1","IDFdk1/104","C3"
"10229","BECv12","IDFdk1","IDFdk1/104","C2"
"10230","BECv12","IDFdk1","IDFdk1/104","B3"
"10231","BECv12","IDFdk1","IDFdk1/104","B2"
"10232","BECv12","IDFdk1","IDFdk1/105","D4"
"10233","BECv12","IDFdk1","IDFdk1/105","D3"
"10234","BECv12","IDFdk1","IDFdk1/105","C4"
"10235","BECv12","IDFdk1","IDFdk1/105","C3"
"10236","BECv12","IDFdk1","IDFdk1/105","B4"
"10237","BECv12","IDFdk1","IDFdk1/105","B3"
"10238","BECv12","IDFdk1","IDFdk1/110","E5"
"10239","BECv12","IDFdk1","IDFdk1/110","D5"
"10240","BECv12","IDFdk1","IDFdk1/111","D5"
"10241","BECv12","IDFdk1","IDFdk1/111","C5"
"10242","BECv12","IDFdk1","IDFdk1/Fm02","E7"
"10243","BECv12","IDFdk1","IDFdk1/Fm02","E6"
"10244","BECv12","IDFdk1","IDFdk1/Fm02","D7"
"10245","BECv12","IDFdk1","IDFdk1/Fm02","D6"
"10246","BECv12","IDFdk1","IDFdk1/Fm02","C7"
"10247","BECv12","IDFdk1","IDFdk1/Fm02","C6"
"10248","BECv12","IDFdk1","IDFdk1/Fm05","E7"
"10249","BECv12","IDFdk1","IDFdk1/Fm05","E6"
"10250","BECv12","IDFdk1","IDFdk1/Fm05","D7"
"10251","BECv12","IDFdk1","IDFdk1/Fm05","D6"
"10252","BECv12","IDFdk1","IDFdk1/Fm05","C7"
"10253","BECv12","IDFdk1","IDFdk1/Fm05","C6"
"10254","BECv10","IDFdk1","IDFdk1/Gg1","C1"
"10255","BECv10","IDFdk1","IDFdk1/Gg1","B1"
"10256","BECv10","IDFdk1","IDFdk1/Gg2","E4"
"10257","BECv10","IDFdk1","IDFdk1/Gg2","E3"
"10258","BECv10","IDFdk1","IDFdk1/Gg2","D4"
"10259","BECv10","IDFdk1","IDFdk1/Gg2","D3"
"10260","BECv10","IDFdk1","IDFdk1/Gg2","C4"
"10261","BECv10","IDFdk1","IDFdk1/Gg2","C3"
"10262","BECv10","IDFdk1","IDFdk1/Gg2","C2"
"10263","BECv10","IDFdk1","IDFdk1/Gg2","B3"
"10264","BECv10","IDFdk1","IDFdk1/Gg2","B2"
"10265","Add_2021","IDFdk1","IDFdk1/Ro","A0"
"10266","Add_2021","IDFdk1","IDFdk1/Ro","B0"
"10267","BECv12","IDFdk2","IDFdk2/101","D4"
"10268","BECv12","IDFdk2","IDFdk2/101","D3"
"10269","BECv12","IDFdk2","IDFdk2/101","C4"
"10270","BECv12","IDFdk2","IDFdk2/101","C3"
"10271","BECv12","IDFdk2","IDFdk2/101","B4"
"10272","BECv12","IDFdk2","IDFdk2/101","B3"
"10273","BECv12","IDFdk2","IDFdk2/102","C1"
"10274","BECv12","IDFdk2","IDFdk2/102","B1"
"10275","BECv12","IDFdk2","IDFdk2/102","A1"
"10276","BECv12","IDFdk2","IDFdk2/103","D2"
"10277","BECv12","IDFdk2","IDFdk2/103","D1"
"10278","BECv12","IDFdk2","IDFdk2/103","C2"
"10279","BECv12","IDFdk2","IDFdk2/103","C1"
"10280","BECv12","IDFdk2","IDFdk2/103","B2"
"10281","BECv12","IDFdk2","IDFdk2/104","D3"
"10282","BECv12","IDFdk2","IDFdk2/104","D2"
"10283","BECv12","IDFdk2","IDFdk2/104","C3"
"10284","BECv12","IDFdk2","IDFdk2/104","C2"
"10285","BECv12","IDFdk2","IDFdk2/104","B3"
"10286","BECv12","IDFdk2","IDFdk2/104","B2"
"10287","BECv12","IDFdk2","IDFdk2/105","D4"
"10288","BECv12","IDFdk2","IDFdk2/105","D3"
"10289","BECv12","IDFdk2","IDFdk2/105","C4"
"10290","BECv12","IDFdk2","IDFdk2/105","C3"
"10291","BECv12","IDFdk2","IDFdk2/105","B4"
"10292","BECv12","IDFdk2","IDFdk2/105","B3"
"10293","BECv12","IDFdk2","IDFdk2/110","D5"
"10294","BECv12","IDFdk2","IDFdk2/110","C5"
"10295","BECv12","IDFdk2","IDFdk2/111","E7"
"10296","BECv12","IDFdk2","IDFdk2/111","D7"
"10297","BECv12","IDFdk2","IDFdk2/111","C7"
"10298","BECv12","IDFdk2","IDFdk2/111","C6"
"10299","BECv12","IDFdk2","IDFdk2/Fm02","E6"
"10300","BECv12","IDFdk2","IDFdk2/Fm02","E5"
"10301","BECv12","IDFdk2","IDFdk2/Fm02","D6"
"10302","BECv10","IDFdk2","IDFdk2/Gg","D1"
"10303","BECv10","IDFdk2","IDFdk2/Gg","C1"
"10304","BECv10","IDFdk2","IDFdk2/Gg","B1"
"10305","BECv10","IDFdk3","IDFdk3/01","D4"
"10306","BECv10","IDFdk3","IDFdk3/01","C4"
"10307","BECv10","IDFdk3","IDFdk3/01","B4"
"10308","BECv10","IDFdk3","IDFdk3/02","B1"
"10309","BECv10","IDFdk3","IDFdk3/02","A1"
"10310","BECv10","IDFdk3","IDFdk3/03","D1"
"10311","BECv10","IDFdk3","IDFdk3/03","C1"
"10312","BECv10","IDFdk3","IDFdk3/04","D2"
"10313","BECv10","IDFdk3","IDFdk3/04","C2"
"10314","BECv10","IDFdk3","IDFdk3/05","C3"
"10315","BECv10","IDFdk3","IDFdk3/05","C2"
"10316","BECv10","IDFdk3","IDFdk3/05","B3"
"10317","BECv10","IDFdk3","IDFdk3/05","B2"
"10318","BECv10","IDFdk3","IDFdk3/05","A3"
"10319","BECv10","IDFdk3","IDFdk3/05","A2"
"10320","BECv10","IDFdk3","IDFdk3/06","D3"
"10321","BECv10","IDFdk3","IDFdk3/06","C3"
"10322","BECv10","IDFdk3","IDFdk3/07","D5"
"10323","BECv10","IDFdk3","IDFdk3/07","C5"
"10324","BECv10","IDFdk3","IDFdk3/08","E5"
"10325","BECv10","IDFdk3","IDFdk3/08","D5"
"10326","BECv10","IDFdk3","IDFdk3/09","E7"
"10327","BECv10","IDFdk3","IDFdk3/09","E6"
"10328","BECv10","IDFdk3","IDFdk3/09","D7"
"10329","BECv10","IDFdk3","IDFdk3/09","D6"
"10330","BECv10","IDFdk3","IDFdk3/09","C7"
"10331","BECv10","IDFdk3","IDFdk3/09","C6"
"10332","BECv10","IDFdk3","IDFdk3/09","B7"
"10333","BECv10","IDFdk3","IDFdk3/09","B6"
"10334","Add_2021","IDFdk3","IDFdk3/Ro","A0"
"10335","Add_2021","IDFdk3","IDFdk3/Ro","B0"
"10336","BECv10","IDFdk4","IDFdk4/01","D4"
"10337","BECv10","IDFdk4","IDFdk4/01","D3"
"10338","BECv10","IDFdk4","IDFdk4/01","C4"
"10339","BECv10","IDFdk4","IDFdk4/01","B4"
"10340","BECv10","IDFdk4","IDFdk4/02","D1"
"10341","BECv10","IDFdk4","IDFdk4/02","C1"
"10342","BECv10","IDFdk4","IDFdk4/02","B1"
"10343","BECv10","IDFdk4","IDFdk4/02","A1"
"10344","BECv10","IDFdk4","IDFdk4/03","B2"
"10345","BECv10","IDFdk4","IDFdk4/03","B1"
"10346","BECv10","IDFdk4","IDFdk4/03","A2"
"10347","BECv10","IDFdk4","IDFdk4/03","A1"
"10348","BECv10","IDFdk4","IDFdk4/04","D2"
"10349","BECv10","IDFdk4","IDFdk4/04","D1"
"10350","BECv10","IDFdk4","IDFdk4/04","C2"
"10351","BECv10","IDFdk4","IDFdk4/04","C1"
"10352","BECv10","IDFdk4","IDFdk4/05","D3"
"10353","BECv10","IDFdk4","IDFdk4/05","D2"
"10354","BECv10","IDFdk4","IDFdk4/05","C3"
"10355","BECv10","IDFdk4","IDFdk4/05","C2"
"10356","BECv10","IDFdk4","IDFdk4/06","B3"
"10357","BECv10","IDFdk4","IDFdk4/06","A3"
"10358","BECv10","IDFdk4","IDFdk4/07","C3"
"10359","BECv10","IDFdk4","IDFdk4/07","B3"
"10360","BECv10","IDFdk4","IDFdk4/08","C5"
"10361","BECv10","IDFdk4","IDFdk4/08","B5"
"10362","BECv10","IDFdk4","IDFdk4/09","E5"
"10363","BECv10","IDFdk4","IDFdk4/09","D5"
"10364","BECv10","IDFdk4","IDFdk4/09","C5"
"10365","BECv10","IDFdk4","IDFdk4/10","E7"
"10366","BECv10","IDFdk4","IDFdk4/10","E6"
"10367","BECv10","IDFdk4","IDFdk4/10","D7"
"10368","BECv10","IDFdk4","IDFdk4/10","D6"
"10369","BECv10","IDFdk4","IDFdk4/10","C7"
"10370","BECv10","IDFdk4","IDFdk4/10","C6"
"10371","BECv10","IDFdk4","IDFdk4/10","B7"
"10372","BECv10","IDFdk4","IDFdk4/10","B6"
"10373","Add_2021","IDFdk4","IDFdk4/Ro","A0"
"10374","Add_2021","IDFdk4","IDFdk4/Ro","B0"
"10375","BECv11","IDFdk5","IDFdk5/101","C4"
"10376","BECv11","IDFdk5","IDFdk5/101","D3"
"10377","BECv11","IDFdk5","IDFdk5/101","D4"
"10378","BECv11","IDFdk5","IDFdk5/101","B4"
"10379","BECv11","IDFdk5","IDFdk5/102","A1"
"10380","BECv11","IDFdk5","IDFdk5/102","B1"
"10381","BECv11","IDFdk5","IDFdk5/102","C1"
"10382","BECv11","IDFdk5","IDFdk5/103","B2"
"10383","BECv11","IDFdk5","IDFdk5/103","C2"
"10384","BECv11","IDFdk5","IDFdk5/103","D2"
