"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"7530","IDFdm_WA","IDFdm_WA/102","Fdi",1,"Fd",1,"",FALSE
"7531","IDFdm_WA","IDFdm_WA/102","Pyi",1,"Py",1,"",FALSE
"7532","IDFdm_WA","IDFdm_WA/103","Fdi",1,"Fd",1,"B2",FALSE
"7533","IDFdm_WA","IDFdm_WA/103","Lw",2,"Lw",2,"B2",FALSE
"7534","IDFdm_WA","IDFdm_WA/103","Pyi",2,"Py",2,"B2",FALSE
"7535","IDFdm_WA","IDFdm_WA/110","At",3,"At",3,"",FALSE
"7536","IDFdm_WA","IDFdm_WA/110","Bl",2,"Bl",2,"",FALSE
"7537","IDFdm_WA","IDFdm_WA/110","Fdi",1,"Fd",1,"",FALSE
"7538","IDFdm_WA","IDFdm_WA/110","Lw",1,"Lw",1,"",FALSE
"7539","IDFdm_WA","IDFdm_WA/110","Pli",1,"Pl",1,"",FALSE
"7540","IDFdm_WA","IDFdm_WA/110","Sxw",2,"Sx",2,"",FALSE
"7541","IDFdm_WA","IDFdm_WA/111","At",3,"At",3,"",FALSE
"7542","IDFdm_WA","IDFdm_WA/111","Bl",2,"Bl",2,"",FALSE
"7543","IDFdm_WA","IDFdm_WA/111","Fdi",3,"Fd",3,"",FALSE
"7544","IDFdm_WA","IDFdm_WA/111","Pli",2,"Pl",2,"",FALSE
"7545","IDFdm_WA","IDFdm_WA/111","Sxw",1,"Sx",1,"",FALSE
"7546","IDFdm_WA","IDFdm_WA/112","At",2,"At",2,"",FALSE
"7547","IDFdm_WA","IDFdm_WA/112","Bl",3,"Bl",3,"",FALSE
"7548","IDFdm_WA","IDFdm_WA/112","Fdi",1,"Fd",1,"",FALSE
"7549","IDFdm_WA","IDFdm_WA/112","Lw",1,"Lw",1,"",FALSE
"7550","IDFdm_WA","IDFdm_WA/112","Sxw",2,"Sx",2,"",FALSE
"7551","IDFdm_WA","IDFdm_WA/113","Act",2,"Ac",2,"D6",FALSE
"7552","IDFdm_WA","IDFdm_WA/113","At",2,"At",2,"D6",FALSE
"7553","IDFdm_WA","IDFdm_WA/113","Bl",2,"Bl",2,"D6",FALSE
"7554","IDFdm_WA","IDFdm_WA/113","Fdi",3,"Fd",3,"D6",FALSE
"7555","IDFdm_WA","IDFdm_WA/113","Sxw",1,"Sx",1,"D6",FALSE
"7556","IDFdm_WA","IDFdm_WA/Ro","X",NA,"X",NA,"",FALSE
"7557","IDFdm1","IDFdm1/101","At",2,"At",2,"",FALSE
"7558","IDFdm1","IDFdm1/101","Ep",3,"Ep",3,"",FALSE
"7559","IDFdm1","IDFdm1/101","Fdi",1,"Fd",1,"",FALSE
"7560","IDFdm1","IDFdm1/101","Lw",1,"Lw",1,"",FALSE
"7561","IDFdm1","IDFdm1/101","Pli",2,"Pl",2,"",FALSE
"7562","IDFdm1","IDFdm1/101","Pyi",3,"Py",3,"",FALSE
"7563","IDFdm1","IDFdm1/102","Fdi",2,"Fd",2,"",FALSE
"7564","IDFdm1","IDFdm1/102","Pli",3,"Pl",3,"",FALSE
"7565","IDFdm1","IDFdm1/102","Pyi",3,"Py",3,"",FALSE
"7566","IDFdm1","IDFdm1/103","At",3,"At",3,"",FALSE
"7567","IDFdm1","IDFdm1/103","Fdi",1,"Fd",1,"",FALSE
"7568","IDFdm1","IDFdm1/103","Lw",3,"Lw",3,"",FALSE
"7569","IDFdm1","IDFdm1/103","Pli",3,"Pl",3,"",FALSE
"7570","IDFdm1","IDFdm1/103","Pyi",1,"Py",1,"",FALSE
"7571","IDFdm1","IDFdm1/104","At",3,"At",3,"",FALSE
"7572","IDFdm1","IDFdm1/104","Fdi",1,"Fd",1,"",FALSE
"7573","IDFdm1","IDFdm1/104","Lw",2,"Lw",2,"",FALSE
"7574","IDFdm1","IDFdm1/104","Pli",2,"Pl",2,"",FALSE
"7575","IDFdm1","IDFdm1/104","Pyi",2,"Py",2,"",FALSE
"7576","IDFdm1","IDFdm1/110","At",3,"At",3,"",FALSE
"7577","IDFdm1","IDFdm1/110","Cw",3,"Cw",3,"",FALSE
"7578","IDFdm1","IDFdm1/110","Ep",2,"Ep",2,"",FALSE
"7579","IDFdm1","IDFdm1/110","Fdi",1,"Fd",1,"",FALSE
"7580","IDFdm1","IDFdm1/110","Lw",2,"Lw",2,"",FALSE
"7581","IDFdm1","IDFdm1/110","Pli",2,"Pl",2,"",FALSE
"7582","IDFdm1","IDFdm1/110","Pyi",5,"Py",5,"",FALSE
"7583","IDFdm1","IDFdm1/110","Sxw",1,"Sx",1,"",FALSE
"7584","IDFdm1","IDFdm1/111","Act",2,"Ac",2,"",FALSE
"7585","IDFdm1","IDFdm1/111","At",2,"At",2,"",FALSE
"7586","IDFdm1","IDFdm1/111","Ep",2,"Ep",2,"",FALSE
"7587","IDFdm1","IDFdm1/111","Fdi",2,"Fd",2,"",FALSE
"7588","IDFdm1","IDFdm1/111","Lw",2,"Lw",2,"",FALSE
"7589","IDFdm1","IDFdm1/111","Pli",2,"Pl",2,"",FALSE
"7590","IDFdm1","IDFdm1/111","Sxw",1,"Sx",1,"",FALSE
"7591","IDFdm1","IDFdm1/112","Act",2,"Ac",2,"",FALSE
"7592","IDFdm1","IDFdm1/112","At",2,"At",2,"",FALSE
"7593","IDFdm1","IDFdm1/112","Bl",4,"Bl",4,"",FALSE
"7594","IDFdm1","IDFdm1/112","Ep",2,"Ep",2,"",FALSE
"7595","IDFdm1","IDFdm1/112","Fdi",5,"Fd",5,"",FALSE
"7596","IDFdm1","IDFdm1/112","Lw",5,"Lw",5,"",FALSE
"7597","IDFdm1","IDFdm1/112","Pli",3,"Pl",3,"",FALSE
"7598","IDFdm1","IDFdm1/112","Sxw",1,"Sx",1,"",FALSE
"7599","IDFdm1","IDFdm1/Ro","X",NA,"X",NA,"",FALSE
"7600","IDFdm1","IDFdm1/110.1","At",3,"At",3,"",FALSE
"7601","IDFdm1","IDFdm1/110.1","Cw",3,"Cw",3,"",FALSE
"7602","IDFdm1","IDFdm1/110.1","Ep",2,"Ep",2,"",FALSE
"7603","IDFdm1","IDFdm1/110.1","Fdi",1,"Fd",1,"",FALSE
"7604","IDFdm1","IDFdm1/110.1","Lw",2,"Lw",2,"",FALSE
"7605","IDFdm1","IDFdm1/110.1","Pli",2,"Pl",2,"",FALSE
"7606","IDFdm1","IDFdm1/110.1","Pyi",5,"Py",5,"",FALSE
"7607","IDFdm1","IDFdm1/110.1","Sxw",1,"Sx",1,"",FALSE
"7608","IDFdm1","IDFdm1/110.2","At",3,"At",3,"",FALSE
"7609","IDFdm1","IDFdm1/110.2","Cw",3,"Cw",3,"",FALSE
"7610","IDFdm1","IDFdm1/110.2","Ep",2,"Ep",2,"",FALSE
"7611","IDFdm1","IDFdm1/110.2","Fdi",1,"Fd",1,"",FALSE
"7612","IDFdm1","IDFdm1/110.2","Lw",2,"Lw",2,"",FALSE
"7613","IDFdm1","IDFdm1/110.2","Pli",2,"Pl",2,"",FALSE
"7614","IDFdm1","IDFdm1/110.2","Pyi",5,"Py",5,"",FALSE
"7615","IDFdm1","IDFdm1/110.2","Sxw",1,"Sx",1,"",FALSE
"7616","IDFdm2","IDFdm2/101","At",3,"At",3,"C4",FALSE
"7617","IDFdm2","IDFdm2/101","Ep",2,"Ep",2,"C4",FALSE
"7618","IDFdm2","IDFdm2/101","Fdi",1,"Fd",1,"C4",FALSE
"7619","IDFdm2","IDFdm2/101","Lw",2,"Lw",2,"C4",FALSE
"7620","IDFdm2","IDFdm2/101","Pli",2,"Pl",2,"C4",FALSE
"7621","IDFdm2","IDFdm2/101","Pyi",3,"Py",3,"C4",FALSE
"7622","IDFdm2","IDFdm2/102","At",5,"At",5,"",FALSE
"7623","IDFdm2","IDFdm2/102","Fdi",2,"Fd",2,"",FALSE
"7624","IDFdm2","IDFdm2/102","Pyi",2,"Py",2,"",FALSE
"7625","IDFdm2","IDFdm2/103","At",5,"At",5,"B2",FALSE
"7626","IDFdm2","IDFdm2/103","Ep",5,"Ep",5,"B2",FALSE
"7627","IDFdm2","IDFdm2/103","Fdi",1,"Fd",1,"B2",FALSE
"7628","IDFdm2","IDFdm2/103","Lw",3,"Lw",3,"B2",FALSE
"7629","IDFdm2","IDFdm2/103","Pyi",2,"Py",2,"B2",FALSE
"7630","IDFdm2","IDFdm2/104","At",5,"At",5,"",FALSE
"7631","IDFdm2","IDFdm2/104","Ep",5,"Ep",5,"",FALSE
"7632","IDFdm2","IDFdm2/104","Fdi",1,"Fd",1,"",FALSE
"7633","IDFdm2","IDFdm2/104","Lw",2,"Lw",2,"",FALSE
"7634","IDFdm2","IDFdm2/104","Pli",3,"Pl",3,"",FALSE
"7635","IDFdm2","IDFdm2/104","Pyi",2,"Py",2,"",FALSE
"7636","IDFdm2","IDFdm2/110","At",2,"At",2,"",FALSE
"7637","IDFdm2","IDFdm2/110","Ep",3,"Ep",3,"",FALSE
"7638","IDFdm2","IDFdm2/110","Fdi",2,"Fd",2,"",FALSE
"7639","IDFdm2","IDFdm2/110","Lw",2,"Lw",2,"",FALSE
"7640","IDFdm2","IDFdm2/110","Pli",3,"Pl",3,"",FALSE
"7641","IDFdm2","IDFdm2/110","Sxw",2,"Sx",2,"",FALSE
"7642","IDFdm2","IDFdm2/111","Act",3,"Ac",3,"D6",FALSE
"7643","IDFdm2","IDFdm2/111","At",2,"At",2,"D6",FALSE
"7644","IDFdm2","IDFdm2/111","Ep",2,"Ep",2,"D6",FALSE
"7645","IDFdm2","IDFdm2/111","Fdi",2,"Fd",2,"D6",FALSE
"7646","IDFdm2","IDFdm2/111","Lw",2,"Lw",2,"D6",FALSE
"7647","IDFdm2","IDFdm2/111","Pli",3,"Pl",3,"D6",FALSE
"7648","IDFdm2","IDFdm2/111","Sxw",1,"Sx",1,"D6",FALSE
"7649","IDFdm2","IDFdm2/112","Act",2,"Ac",2,"",FALSE
"7650","IDFdm2","IDFdm2/112","At",2,"At",2,"",FALSE
"7651","IDFdm2","IDFdm2/112","Ep",3,"Ep",3,"",FALSE
"7652","IDFdm2","IDFdm2/112","Sxw",2,"Sx",2,"",FALSE
"7653","IDFdm2","IDFdm2/112a","Act",2,"Ac",2,"",FALSE
"7654","IDFdm2","IDFdm2/112a","At",2,"At",2,"",FALSE
"7655","IDFdm2","IDFdm2/112a","Ep",3,"Ep",3,"",FALSE
"7656","IDFdm2","IDFdm2/112a","Sxw",2,"Sx",2,"",FALSE
"7657","IDFdm2","IDFdm2/112b","Act",2,"Ac",2,"",FALSE
"7658","IDFdm2","IDFdm2/112b","At",2,"At",2,"",FALSE
"7659","IDFdm2","IDFdm2/112b","Ep",3,"Ep",3,"",FALSE
"7660","IDFdm2","IDFdm2/112b","Sxw",2,"Sx",2,"",FALSE
"7661","IDFdm2","IDFdm2/Ro","X",NA,"X",NA,"",FALSE
"7662","IDFdw","IDFdw/101","At",NA,"At",2,"KEI",FALSE
"7663","IDFdw","IDFdw/101","Fdi",NA,"Fd",2,"KEI",FALSE
"7664","IDFdw","IDFdw/101","Pli",NA,"Pl",1,"KEI",FALSE
"7665","IDFdw","IDFdw/101","Ep",NA,"Ep",3,"KEI",FALSE
"7666","IDFdw","IDFdw/101","Bl",NA,"Bl",3,"KEI",FALSE
"7667","IDFdw","IDFdw/101","Cw",NA,"Cw",4,"KEI",FALSE
"7668","IDFdw","IDFdw/102","Pli",NA,"Pl",3,"KEI",FALSE
"7669","IDFdw","IDFdw/102","Fdi",NA,"Fd",2,"KEI",FALSE
"7670","IDFdw","IDFdw/102","Pa",NA,"Pa",3,"KEI",FALSE
"7671","IDFdw","IDFdw/103","Pli",NA,"Pl",1,"KEI",FALSE
"7672","IDFdw","IDFdw/103","Fdi",NA,"Fd",3,"KEI",FALSE
"7673","IDFdw","IDFdw/103","At",NA,"At",2,"KEI",FALSE
"7674","IDFdw","IDFdw/104","Fdi",NA,"Fd",1,"KEI",FALSE
"7675","IDFdw","IDFdw/104","Pli",NA,"Pl",3,"KEI",FALSE
"7676","IDFdw","IDFdw/104","At",NA,"At",3,"KEI",FALSE
"7677","IDFdw","IDFdw/105","Fdi",NA,"Fd",2,"KEI",FALSE
"7678","IDFdw","IDFdw/105","Pli",NA,"Pl",1,"KEI",FALSE
"7679","IDFdw","IDFdw/105","Bl",NA,"Bl",2,"KEI",FALSE
"7680","IDFdw","IDFdw/105","At",NA,"At",3,"KEI",FALSE
"7681","IDFdw","IDFdw/105","Sxw",NA,"Sx",3,"KEI",FALSE
"7682","IDFdw","IDFdw/110","Fdi",NA,"Fd",2,"KEI",FALSE
"7683","IDFdw","IDFdw/110","Pli",NA,"Pl",1,"KEI",FALSE
"7684","IDFdw","IDFdw/110","Sxw",NA,"Sx",3,"KEI",FALSE
"7685","IDFdw","IDFdw/110","At",NA,"At",1,"KEI",FALSE
"7686","IDFdw","IDFdw/110","Act",NA,"Act",2,"KEI",FALSE
"7687","IDFdw","IDFdw/110","Bl",NA,"Bl",3,"KEI",FALSE
"7688","IDFdw","IDFdw/110","Ep",NA,"Ep",2,"KEI",FALSE
"7689","IDFdw","IDFdw/111","Sxw",NA,"Sx",1,"KEI",FALSE
"7690","IDFdw","IDFdw/111","Bl",NA,"Bl",3,"KEI",FALSE
"7691","IDFdw","IDFdw/111","Ep",NA,"Ep",3,"KEI",FALSE
"7692","IDFdw","IDFdw/111","Pli",NA,"Pl",2,"KEI",FALSE
"7693","IDFdw","IDFdw/111","Fdi",NA,"Fd",4,"KEI",FALSE
"7694","IDFdw","IDFdw/111","At",NA,"At",3,"KEI",FALSE
"7695","IDFdw","IDFdw/111","Act",NA,"Act",3,"KEI",FALSE
"7696","IDFdw","IDFdw/111","Fdi",NA,"Fd",3,"KEI",FALSE
"7697","IDFdw","IDFdw/112","Fdi",NA,"Fd",2,"KEI",FALSE
"7698","IDFdw","IDFdw/112","Sxw",NA,"Sx",2,"KEI",FALSE
"7699","IDFdw","IDFdw/112","Bl",NA,"Bl",2,"KEI",FALSE
"7700","IDFdw","IDFdw/112","Cw",NA,"Cw",3,"KEI",FALSE
"7701","IDFdw","IDFdw/112","At",NA,"At",3,"KEI",FALSE
"7702","IDFdw","IDFdw/112","Ep",NA,"Ep",2,"KEI",FALSE
"7703","IDFdw","IDFdw/112","Act",NA,"Act",2,"KEI",FALSE
"7704","IDFdw","IDFdw/112","Plii",NA,"Pl",3,"KEI",FALSE
"7705","IDFdw","IDFdw/113","Sxw",NA,"Sx",2,"KEI",FALSE
"7706","IDFdw","IDFdw/113","Bl",NA,"Bl",3,"KEI",FALSE
"7707","IDFdw","IDFdw/113","At",NA,"At",4,"KEI",FALSE
"7708","IDFdw","IDFdw/113","Act",NA,"Act",3,"KEI",FALSE
"7709","IDFdx_MT","IDFdx_MT/101","At",2,"At",2,"C4",FALSE
"7710","IDFdx_MT","IDFdx_MT/101","Fdi",3,"Fd",3,"C4",FALSE
"7711","IDFdx_MT","IDFdx_MT/101","Jr",3,"Jr",3,"C4",FALSE
"7712","IDFdx_MT","IDFdx_MT/101","Pyi",1,"Py",1,"C4",FALSE
"7713","IDFdx_MT","IDFdx_MT/102","Jr",1,"Jr",1,"B2",FALSE
"7714","IDFdx_MT","IDFdx_MT/102","Pf",1,"Pf",1,"B2",FALSE
"7715","IDFdx_MT","IDFdx_MT/102","Pyi",2,"Py",2,"B2",FALSE
"7716","IDFdx_MT","IDFdx_MT/110","Act",5,"Ac",5,"",FALSE
"7717","IDFdx_MT","IDFdx_MT/110","At",3,"At",3,"",FALSE
"7718","IDFdx_MT","IDFdx_MT/110","Fdi",1,"Fd",1,"",FALSE
"7719","IDFdx_MT","IDFdx_MT/110","Op",5,"Op",5,"",FALSE
"7720","IDFdx_MT","IDFdx_MT/110","Pyi",2,"Py",2,"",FALSE
"7721","IDFdx_MT","IDFdx_MT/110","Qm",5,"Qm",5,"",FALSE
"7722","IDFdx_MT","IDFdx_MT/111","At",3,"At",3,"",FALSE
"7723","IDFdx_MT","IDFdx_MT/111","Fdi",2,"Fd",2,"",FALSE
"7724","IDFdx_MT","IDFdx_MT/111","Pli",2,"Pl",2,"",FALSE
"7725","IDFdx_MT","IDFdx_MT/111","Sxw",1,"Sx",1,"",FALSE
"7726","IDFdx_MT","IDFdx_MT/112","Act",1,"Ac",1,"",FALSE
"7727","IDFdx_MT","IDFdx_MT/112","At",1,"At",1,"",FALSE
"7728","IDFdx_MT","IDFdx_MT/112","Fdi",2,"Fd",2,"",FALSE
"7729","IDFdx_MT","IDFdx_MT/112","Pyi",2,"Py",2,"",FALSE
"7730","IDFdx_MT","IDFdx_MT/113","Act",1,"Ac",1,"D6",FALSE
"7731","IDFdx_MT","IDFdx_MT/113","At",2,"At",2,"D6",FALSE
"7732","IDFdx_MT","IDFdx_MT/113","Fdi",2,"Fd",2,"D6",FALSE
"7733","IDFdx_MT","IDFdx_MT/113","Sxw",2,"Sx",2,"D6",FALSE
"7734","IDFdx_MT","IDFdx_MT/Gg","X",NA,"X",NA,"",FALSE
"7735","IDFdx_MT","IDFdx_MT/Ro","X",NA,"X",NA,"",FALSE
"7736","IDFdxx_WY","IDFdxx_WY/101","At",3,"At",3,"",FALSE
"7737","IDFdxx_WY","IDFdxx_WY/101","Fdi",1,"Fd",1,"",FALSE
"7738","IDFdxx_WY","IDFdxx_WY/101","Jr",3,"Jr",3,"",FALSE
"7739","IDFdxx_WY","IDFdxx_WY/101","Pf",2,"Pf",2,"",FALSE
"7740","IDFdxx_WY","IDFdxx_WY/101","Pyi",3,"Py",3,"",FALSE
"7741","IDFdxx_WY","IDFdxx_WY/102","Fdi",3,"Fd",3,"",FALSE
"7742","IDFdxx_WY","IDFdxx_WY/102","Jr",2,"Jr",2,"",FALSE
"7743","IDFdxx_WY","IDFdxx_WY/102","Pf",1,"Pf",1,"",FALSE
"7744","IDFdxx_WY","IDFdxx_WY/110","At",3,"At",3,"",FALSE
"7745","IDFdxx_WY","IDFdxx_WY/110","Fdi",1,"Fd",1,"",FALSE
"7746","IDFdxx_WY","IDFdxx_WY/110","Pyi",2,"Py",2,"",FALSE
"7747","IDFdxx_WY","IDFdxx_WY/111","At",3,"At",3,"",FALSE
"7748","IDFdxx_WY","IDFdxx_WY/111","Fdi",1,"Fd",1,"",FALSE
"7749","IDFdxx_WY","IDFdxx_WY/111","Pli",1,"Pl",1,"",FALSE
"7750","IDFdxx_WY","IDFdxx_WY/112","At",1,"At",1,"",FALSE
"7751","IDFdxx_WY","IDFdxx_WY/112","Fdi",2,"Fd",2,"",FALSE
"7752","IDFdxx_WY","IDFdxx_WY/112","Pyi",2,"Py",2,"",FALSE
"7753","IDFdxx_WY","IDFdxx_WY/113","Act",1,"Ac",1,"",FALSE
"7754","IDFdxx_WY","IDFdxx_WY/113","At",1,"At",1,"",FALSE
"7755","IDFdxx_WY","IDFdxx_WY/113","Fdi",2,"Fd",2,"",FALSE
"7756","IDFdxx_WY","IDFdxx_WY/113","Pli",2,"Pl",2,"",FALSE
"7757","IDFdxx_WY","IDFdxx_WY/113","Sxw",3,"Sx",3,"",FALSE
"7758","IDFdxx_WY","IDFdxx_WY/Gg","Jr",3,"Jr",3,"",FALSE
"7759","IDFdxx_WY","IDFdxx_WY/Ro","X",NA,"X",NA,"",FALSE
"7760","IDFmw2","IDFmw2/01","At",2,"At",2,"C4",FALSE
"7761","IDFmw2","IDFmw2/01","Bl",5,"Bl",5,"C4",FALSE
"7762","IDFmw2","IDFmw2/01","Cw",2,"Cw",2,"C4",FALSE
"7763","IDFmw2","IDFmw2/01","Ep",2,"Ep",2,"C4",FALSE
"7764","IDFmw2","IDFmw2/01","Fdi",1,"Fd",1,"C4",FALSE
"7765","IDFmw2","IDFmw2/01","Lw",3,"Lw",3,"C4",TRUE
"7766","IDFmw2","IDFmw2/01","Pli",1,"Pl",1,"C4",FALSE
"7767","IDFmw2","IDFmw2/01","Pw",2,"Pw",2,"C4",FALSE
"7768","IDFmw2","IDFmw2/01","Pyi",4,"Py",4,"C4",FALSE
"7769","IDFmw2","IDFmw2/01","Sxw",3,"Sx",3,"C4",FALSE
"7770","IDFmw2","IDFmw2/02","At",3,"At",3,"",FALSE
"7771","IDFmw2","IDFmw2/02","Fdi",2,"Fd",2,"",FALSE
"7772","IDFmw2","IDFmw2/02","Pli",2,"Pl",2,"",FALSE
"7773","IDFmw2","IDFmw2/02","Pw",3,"Pw",3,"",FALSE
"7774","IDFmw2","IDFmw2/02","Pyi",4,"Py",4,"",TRUE
"7775","IDFmw2","IDFmw2/03","At",3,"At",3,"B2",FALSE
"7776","IDFmw2","IDFmw2/03","Cw",3,"Cw",3,"B2",FALSE
"7777","IDFmw2","IDFmw2/03","Ep",3,"Ep",3,"B2",FALSE
"7778","IDFmw2","IDFmw2/03","Fdi",2,"Fd",2,"B2",FALSE
"7779","IDFmw2","IDFmw2/03","Lw",3,"Lw",3,"B2",TRUE
"7780","IDFmw2","IDFmw2/03","Pli",1,"Pl",1,"B2",FALSE
"7781","IDFmw2","IDFmw2/03","Pw",2,"Pw",2,"B2",FALSE
"7782","IDFmw2","IDFmw2/03","Pyi",2,"Py",2,"B2",FALSE
"7783","IDFmw2","IDFmw2/03","Sxw",3,"Sx",3,"B2",FALSE
"7784","IDFmw2","IDFmw2/04","Act",3,"Ac",3,"D6",FALSE
"7785","IDFmw2","IDFmw2/04","At",2,"At",2,"D6",FALSE
"7786","IDFmw2","IDFmw2/04","Bl",3,"Bl",3,"D6",FALSE
"7787","IDFmw2","IDFmw2/04","Cw",1,"Cw",1,"D6",FALSE
"7788","IDFmw2","IDFmw2/04","Ep",2,"Ep",2,"D6",FALSE
"7789","IDFmw2","IDFmw2/04","Fdi",2,"Fd",2,"D6",FALSE
"7790","IDFmw2","IDFmw2/04","Hw",3,"Hw",3,"D6",FALSE
"7791","IDFmw2","IDFmw2/04","Lw",3,"Lw",3,"D6",TRUE
"7792","IDFmw2","IDFmw2/04","Pli",2,"Pl",2,"D6",FALSE
"7793","IDFmw2","IDFmw2/04","Pw",3,"Pw",3,"D6",FALSE
"7794","IDFmw2","IDFmw2/04","Sxw",1,"Sx",1,"D6",FALSE
"7795","IDFmw2","IDFmw2/05","Act",2,"Ac",2,"",FALSE
"7796","IDFmw2","IDFmw2/05","At",3,"At",3,"",FALSE
"7797","IDFmw2","IDFmw2/05","Bl",3,"Bl",3,"",FALSE
"7798","IDFmw2","IDFmw2/05","Cw",3,"Cw",3,"",FALSE
"7799","IDFmw2","IDFmw2/05","Ep",3,"Ep",3,"",FALSE
"7800","IDFmw2","IDFmw2/05","Hw",1,"Hw",1,"",FALSE
"7801","IDFmw2","IDFmw2/05","Pli",2,"Pl",2,"",FALSE
"7802","IDFmw2","IDFmw2/05","Sxw",2,"Sx",2,"",FALSE
"7803","IDFxc","IDFxc/01","At",3,"At",3,"C4",FALSE
"7804","IDFxc","IDFxc/01","Fdi",1,"Fd",1,"C4",FALSE
"7805","IDFxc","IDFxc/01","Pyi",1,"Py",1,"C4",FALSE
"7806","IDFxc","IDFxc/02","Fdi",2,"Fd",2,"",FALSE
"7807","IDFxc","IDFxc/02","Pyi",2,"Py",2,"",FALSE
"7808","IDFxc","IDFxc/03","Fdi",2,"Fd",2,"B2",FALSE
"7809","IDFxc","IDFxc/03","Pyi",1,"Py",1,"B2",FALSE
"7810","IDFxc","IDFxc/04","Fdi",2,"Fd",2,"",FALSE
"7811","IDFxc","IDFxc/04","Pyi",1,"Py",1,"",FALSE
"7812","IDFxc","IDFxc/05","Fdi",1,"Fd",1,"",FALSE
"7813","IDFxc","IDFxc/05","Pyi",1,"Py",1,"",FALSE
"7814","IDFxc","IDFxc/06","At",3,"At",3,"",FALSE
"7815","IDFxc","IDFxc/06","Fdi",1,"Fd",1,"",FALSE
"7816","IDFxc","IDFxc/06","Pyi",1,"Py",1,"",FALSE
"7817","IDFxc","IDFxc/07","Act",3,"Ac",3,"",FALSE
"7818","IDFxc","IDFxc/07","At",2,"At",2,"",FALSE
"7819","IDFxc","IDFxc/07","Cw",3,"Cw",3,"",FALSE
"7820","IDFxc","IDFxc/07","Ep",2,"Ep",2,"",FALSE
"7821","IDFxc","IDFxc/07","Fdi",1,"Fd",1,"",FALSE
"7822","IDFxc","IDFxc/07","Pli",3,"Pl",3,"",FALSE
"7823","IDFxc","IDFxc/07","Pyi",2,"Py",2,"",FALSE
"7824","IDFxc","IDFxc/07","Sxw",2,"Sx",2,"",FALSE
"7825","IDFxc","IDFxc/08","Act",2,"Ac",2,"D6",FALSE
"7826","IDFxc","IDFxc/08","At",2,"At",2,"D6",FALSE
"7827","IDFxc","IDFxc/08","Cw",3,"Cw",3,"D6",FALSE
"7828","IDFxc","IDFxc/08","Ep",2,"Ep",2,"D6",FALSE
"7829","IDFxc","IDFxc/08","Fdi",2,"Fd",2,"D6",FALSE
"7830","IDFxc","IDFxc/08","Pli",4,"Pl",4,"D6",FALSE
"7831","IDFxc","IDFxc/08","Sxw",1,"Sx",1,"D6",FALSE
"7832","IDFxh_ID","IDFxh_ID/101","Fdi",2,"Fd",2,"C4",FALSE
"7833","IDFxh_ID","IDFxh_ID/101","Om",3,"Om",5,"DVM",FALSE
"7834","IDFxh_ID","IDFxh_ID/101","Pyi",1,"Py",1,"C4",FALSE
"7835","IDFxh_ID","IDFxh_ID/102","Pyi",1,"Py",1,"B2",FALSE
"7836","IDFxh_ID","IDFxh_ID/110","At",3,"At",3,"",FALSE
"7837","IDFxh_ID","IDFxh_ID/110","Bg",3,"Bg",3,"",FALSE
"7838","IDFxh_ID","IDFxh_ID/110","Fdi",1,"Fd",1,"",FALSE
"7839","IDFxh_ID","IDFxh_ID/110","Pyi",1,"Py",1,"",FALSE
"7840","IDFxh_ID","IDFxh_ID/111","Act",5,"Ac",5,"",FALSE
"7841","IDFxh_ID","IDFxh_ID/111","At",3,"At",3,"",FALSE
"7842","IDFxh_ID","IDFxh_ID/111","Bg",3,"Bg",3,"",FALSE
"7843","IDFxh_ID","IDFxh_ID/111","Fdi",2,"Fd",2,"",FALSE
"7844","IDFxh_ID","IDFxh_ID/111","Pli",3,"Pl",3,"",FALSE
"7845","IDFxh_ID","IDFxh_ID/111","Sxw",1,"Sx",1,"",FALSE
"7846","IDFxh_ID","IDFxh_ID/112","At",2,"At",2,"",FALSE
"7847","IDFxh_ID","IDFxh_ID/112","Bg",2,"Bg",2,"",FALSE
"7848","IDFxh_ID","IDFxh_ID/112","Fdi",1,"Fd",1,"",FALSE
"7849","IDFxh_ID","IDFxh_ID/112","Pyi",1,"Py",1,"",FALSE
"7850","IDFxh_ID","IDFxh_ID/113","Act",2,"Ac",2,"D6",FALSE
"7851","IDFxh_ID","IDFxh_ID/113","At",2,"At",2,"D6",FALSE
"7852","IDFxh_ID","IDFxh_ID/113","Bg",2,"Bg",2,"D6",FALSE
"7853","IDFxh_ID","IDFxh_ID/113","Fdi",2,"Fd",2,"D6",FALSE
"7854","IDFxh_ID","IDFxh_ID/113","Pli",3,"Pl",5,"DVM",FALSE
"7855","IDFxh_ID","IDFxh_ID/113","Sxw",1,"Sx",1,"D6",FALSE
"7856","IDFxh_ID","IDFxh_ID/Gg","X",NA,"X",NA,"",FALSE
"7857","IDFxh_ID","IDFxh_ID/Ro","X",NA,"X",NA,"",FALSE
"7858","IDFxh_OR","IDFxh_OR/101","Fdi",NA,"Fd",2,"DVM",FALSE
"7859","IDFxh_OR","IDFxh_OR/101","Om",NA,"Om",3,"DVM",FALSE
"7860","IDFxh_OR","IDFxh_OR/101","Pyi",NA,"Py",1,"DVM",FALSE
"7861","IDFxh_OR","IDFxh_OR/102","Jw",NA,"Jw",1,"DVM",FALSE
"7862","IDFxh_OR","IDFxh_OR/103","Fdi",NA,"Fd",3,"",NA
